origin_trade_timestamp,series_id,product_code,main_isin,RIC,Company Name
2005-10-31 09:52:15,15372001,ALVF,DE0008404005,ALVG.DE,Allianz SE
2005-10-31 10:08:54,15372001,ALVF,DE0008404005,ALVG.DE,Allianz SE
2005-12-01 16:47:32,15372001,ALVF,DE0008404005,ALVG.DE,Allianz SE
2005-12-02 15:14:40,15372001,ALVF,DE0008404005,ALVG.DE,Allianz SE
2005-12-05 11:23:13,15372001,ALVF,DE0008404005,ALVG.DE,Allianz SE
2005-12-07 09:17:48,15372001,ALVF,DE0008404005,ALVG.DE,Allianz SE
2005-12-16 10:29:32,15372001,ALVF,DE0008404005,ALVG.DE,Allianz SE
2005-12-19 10:14:37,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2005-12-19 13:06:10,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2005-12-19 14:22:50,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2005-12-19 14:40:45,15372401,ALVF,DE0008404005,ALVG.DE,Allianz SE
2005-12-19 14:41:03,15372401,ALVF,DE0008404005,ALVG.DE,Allianz SE
2005-12-19 15:01:43,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2005-12-21 09:29:52,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2005-12-27 10:46:07,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2005-12-27 10:46:12,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2005-12-27 10:46:36,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-03 14:15:05,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-04 09:27:04,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-04 09:36:08,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-06 09:24:33,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-09 10:03:58,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-10 10:47:03,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-10 10:47:21,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-10 16:33:31,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-11 09:12:35,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-11 10:30:12,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-11 15:46:20,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-16 16:19:06,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-18 09:13:12,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-18 11:25:49,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-18 11:29:07,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-19 12:10:50,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-24 15:52:25,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-24 16:33:00,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-31 11:51:58,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-31 14:00:32,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-31 17:00:26,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-01-31 17:01:08,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-02-01 17:10:15,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-02-03 16:48:10,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-02-10 11:59:04,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-02-13 16:13:30,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-02-24 14:29:36,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-02-27 12:54:33,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-02-27 12:54:55,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-02-28 11:27:29,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-03-01 12:45:17,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
2006-03-02 15:59:05,15372101,ALVF,DE0008404005,ALVG.DE,Allianz SE
