origin_trade_timestamp,series_id,product_code,main_isin,RIC,Company Name
2016-11-22 12:34:08.300000000,331217701,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-05 15:54:34.990000000,381647802,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-05 15:55:25.100000000,381647802,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-07 11:51:06.830000000,244273601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-07 11:51:39.850000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-08 15:52:17.340000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-12 12:15:50.360000000,244273601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-13 10:06:35.970000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-13 10:25:27.470000000,244273601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-13 14:08:05.400000000,244273601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-14 12:57:04.870000000,244273601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-14 13:06:37.850000000,244273601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-15 09:15:22.510000000,244273601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-15 11:28:03.040000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-15 11:28:03.090000000,244273601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-15 14:02:15.780000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-15 14:03:29.050000000,244273601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-15 16:08:08.380000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-16 10:06:25.620000000,244273601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-16 15:20:07.730000000,383105402,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-16 15:22:19.590000000,383105402,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-16 15:24:56.690000000,383105402,ALVG,DE0008404005,ALVG.DE,Allianz SE
2016-12-19 11:37:06.770000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-01-03 11:48:50.030000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-01-06 14:50:58.220000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-01-13 14:46:34.590000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-01-16 11:35:09.860000000,388964002,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-01-20 16:19:45.640000000,383105402,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-01-23 13:21:06.980000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-01-24 08:22:10.800000000,335706401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-01-24 12:25:03.390000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-01-25 12:33:18.910000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-01-26 17:15:08.640000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-01-27 16:08:10.480000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-01-30 12:22:45.610000000,391854102,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-01-30 12:23:25.240000000,391854102,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-01 16:42:00.160000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-02 08:35:32.970000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-03 09:16:24.210000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-10 13:43:28.010000000,383105402,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-10 13:43:46.040000000,383105402,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-17 11:46:14.640000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-17 11:46:42.330000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-20 11:03:48.760000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-20 14:39:57.510000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-20 14:40:14.270000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-20 16:25:03.790000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-20 16:39:04.550000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-21 16:40:30.220000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-22 16:41:08.300000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-23 10:12:00.650000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-23 16:42:14.100000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-23 17:23:47.040000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-24 08:09:32.580000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-24 09:22:34.730000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-24 10:21:35.040000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-24 16:52:56.520000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-27 12:30:30.890000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-27 16:39:31.920000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-02-28 16:41:39.300000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-01 16:38:21.620000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-02 13:31:25.920000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-02 13:32:30.190000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-06 16:20:51.000000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-07 12:10:02.450000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-07 12:58:19.890000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-07 16:52:20.040000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-07 16:52:21.590000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-08 15:47:57.830000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-09 16:26:49.440000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-10 11:34:23.340000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-13 14:28:21.270000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-14 09:51:55.270000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-14 09:51:56.520000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-14 10:58:45.830000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-14 10:58:45.880000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-14 16:09:41.810000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-14 16:10:19.870000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-15 08:48:17.550000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-15 08:48:32.920000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-15 14:04:34.970000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-15 16:16:17.220000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-15 16:17:18.160000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-16 09:11:58.650000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-16 12:50:56.360000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-16 13:44:41.150000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-16 13:45:13.800000000,366773601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-16 13:49:45.900000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-16 13:49:45.900000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-16 15:36:55.540000000,341619401,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-21 13:55:08.750000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-29 09:09:40.010000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-29 10:03:58.370000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-29 10:04:25.600000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-30 13:30:31.360000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-03-31 11:07:40.140000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-03 09:24:19.510000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-11 08:30:09.890000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-11 10:21:39.770000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-11 11:39:43.580000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-11 12:38:22.580000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-12 10:51:13.780000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-12 11:36:20.760000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-18 13:02:55.260000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-18 14:09:38.640000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-19 09:00:27.890000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-19 11:56:34.530000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-19 12:01:44.650000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-19 12:22:48.930000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-19 13:44:22.500000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-19 14:51:38.560000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-19 14:52:13.520000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-20 07:38:08.920000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-20 07:38:57.930000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-20 08:55:01.370000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-20 15:52:03.260000000,345416001,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-20 15:53:20.310000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-21 07:43:15.790000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-21 16:05:19.790000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-24 08:12:54.520000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-24 08:46:53.030000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-25 07:55:38.320000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-25 08:25:08.660000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-25 10:54:09.930000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-25 15:58:17.130000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-25 16:10:30.520000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-26 08:15:37.130000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-26 08:16:16.160000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-26 09:02:06.060000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-27 07:43:54.780000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-27 08:17:11.050000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-27 08:17:38.670000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-27 10:24:10.100000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-27 10:45:59.430000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-27 15:25:01.170000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-27 15:42:35.870000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-27 15:44:15.530000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-28 10:18:58.930000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-28 11:15:45.910000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-04-28 13:25:33.250000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-05-02 11:00:44.770000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-05-02 13:35:38.650000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-05-02 13:40:38.160000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-05-02 14:08:34.490000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-05-03 08:37:39.700000000,353739601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-05-03 08:58:02.560000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-05-03 09:26:31.450000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-05-03 10:39:56.990000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-05-03 14:21:17.030000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-05-03 14:24:54.200000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-05-05 09:06:52.260000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-05-05 09:13:43.870000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-05-05 12:34:47.430000000,349447601,ALVG,DE0008404005,ALVG.DE,Allianz SE
2017-05-05 13:12:35.150000000,407295002,ALVG,DE0008404005,ALVG.DE,Allianz SE
